order_id,customer_id,product_id,order_date,quantity,unit_price,payment_method,order_status
ORD-01223,CUST-00038,PROD-0019,2025-09-23,1,24.00,Debit Card,Delivered
ORD-01224,CUST-00254,PROD-0031,2025-09-24,2,8.99,Debit Card,Returned
ORD-01225,CUST-00246,PROD-0026,2025-09-24,3,74.99,Debit Card,Delivered
ORD-01226,CUST-00106,PROD-0030,2025-09-24,1,27.99,Apple Pay,Refunded
ORD-01227,CUST-00186,PROD-0016,2025-09-24,1,21.99,Credit Card,Delivered
ORD-01228,CUST-00041,PROD-0005,2025-09-25,1,129.00,Klarna,Delivered
ORD-01229,CUST-00152,PROD-0046,2025-09-25,3,17.99,Debit Card,Delivered
ORD-01230,CUST-00460,PROD-0043,2025-09-25,2,34.99,Credit Card,Delivered
ORD-01231,CUST-00149,PROD-0018,2025-09-26,3,79.99,Apple Pay,Delivered
ORD-01232,CUST-00317,PROD-0046,2025-09-26,3,17.99,Debit Card,Delivered
ORD-01233,CUST-00251,PROD-0034,2025-09-26,1,29.99,Credit Card,Delivered
ORD-01234,CUST-00243,PROD-0026,2025-09-27,1,74.99,Credit Card,Delivered
ORD-01235,CUST-00028,PROD-0046,2025-09-27,1,17.99,Credit Card,Delivered
ORD-01236,CUST-00493,PROD-0017,2025-09-27,2,55.00,PayPal,Delivered
ORD-01237,CUST-00073,PROD-0047,2025-09-28,3,23.99,Credit Card,Refunded
ORD-01238,CUST-00350,PROD-0004,2025-09-28,2,44.99,PayPal,Delivered
ORD-01239,CUST-00207,PROD-0043,2025-09-28,1,34.99,Debit Card,Delivered
ORD-01240,CUST-00426,PROD-0032,2025-09-28,1,14.99,Debit Card,Delivered
ORD-01241,CUST-00093,PROD-0048,2025-09-28,2,9.49,Credit Card,Delivered
ORD-01242,CUST-00230,PROD-0009,2025-09-28,1,32.50,Apple Pay,Delivered
ORD-01243,CUST-00221,PROD-0024,2025-09-28,2,19.99,Credit Card,Delivered
ORD-01244,CUST-00218,PROD-0041,2025-09-29,2,12.99,Debit Card,Delivered
ORD-01245,CUST-00402,PROD-0042,2025-09-29,1,26.99,Debit Card,Delivered
ORD-01246,CUST-00041,PROD-0040,2025-09-29,2,27.50,Apple Pay,Delivered
ORD-01247,CUST-00296,PROD-0028,2025-09-29,2,9.99,Debit Card,Delivered
ORD-01248,CUST-00404,PROD-0024,2025-09-29,1,19.99,Credit Card,Delivered
ORD-01249,CUST-00251,PROD-0030,2025-09-29,1,27.99,PayPal,Delivered
ORD-01250,CUST-00449,PROD-0043,2025-09-29,1,34.99,Debit Card,Delivered
ORD-01251,CUST-00382,PROD-0017,2025-09-29,2,55.00,PayPal,Delivered
ORD-01252,CUST-00238,PROD-0041,2025-09-30,1,12.99,PayPal,Delivered
ORD-01253,CUST-00295,PROD-0001,2025-09-30,5,59.99,Credit Card,Delivered
ORD-01254,CUST-00473,PROD-0009,2025-09-30,1,32.50,Debit Card,Delivered
ORD-01255,CUST-00209,PROD-0048,2025-09-30,1,9.49,Credit Card,Returned
ORD-01256,CUST-00209,PROD-0038,2025-09-30,1,34.99,Apple Pay,Cancelled
ORD-01257,CUST-00138,PROD-0041,2025-09-30,3,12.99,Credit Card,Delivered
ORD-01258,CUST-00444,PROD-0018,2025-10-01,1,79.99,Debit Card,Returned
ORD-01259,CUST-00265,PROD-0017,2025-10-01,3,55.00,PayPal,Delivered
ORD-01260,CUST-00184,PROD-0009,2025-10-02,1,32.50,PayPal,Delivered
ORD-01261,CUST-00112,PROD-0026,2025-10-02,2,74.99,PayPal,Delivered
ORD-01262,CUST-00276,PROD-0002,2025-10-02,2,24.99,PayPal,Delivered
ORD-01263,CUST-00028,PROD-0033,2025-10-02,3,24.00,PayPal,Cancelled
ORD-01264,CUST-00152,PROD-0015,2025-10-02,1,84.99,Credit Card,Delivered
ORD-01265,CUST-00483,PROD-0048,2025-10-03,1,9.49,Credit Card,Delivered
ORD-01266,CUST-00051,PROD-0021,2025-10-03,4,38.00,Gift Card,Delivered
ORD-01267,CUST-00405,PROD-0029,2025-10-03,2,13.49,Debit Card,Delivered
ORD-01268,CUST-00111,PROD-0041,2025-10-03,1,12.99,Credit Card,Delivered
ORD-01269,CUST-00083,PROD-0001,2025-10-03,5,59.99,PayPal,Delivered
ORD-01270,CUST-00371,PROD-0038,2025-10-03,2,34.99,Credit Card,Delivered
ORD-01271,CUST-00389,PROD-0041,2025-10-03,3,12.99,Debit Card,Delivered
ORD-01272,CUST-00300,PROD-0046,2025-10-04,4,17.99,Debit Card,Cancelled
ORD-01273,CUST-00201,PROD-0048,2025-10-04,1,9.49,Gift Card,Delivered
ORD-01274,CUST-00295,PROD-0041,2025-10-04,1,12.99,Apple Pay,Cancelled
ORD-01275,CUST-00270,PROD-0026,2025-10-04,1,74.99,Credit Card,Delivered
ORD-01276,CUST-00051,PROD-0012,2025-10-04,3,15.99,Credit Card,Cancelled
ORD-01277,CUST-00368,PROD-0001,2025-10-04,1,59.99,Credit Card,Delivered
ORD-01278,CUST-00307,PROD-0037,2025-10-04,1,16.99,Apple Pay,Delivered
ORD-01279,CUST-00129,PROD-0026,2025-10-05,1,74.99,PayPal,Delivered
ORD-01280,CUST-00237,PROD-0040,2025-10-05,2,27.50,Debit Card,Delivered
ORD-01281,CUST-00215,PROD-0049,2025-10-05,1,29.99,Gift Card,Delivered
ORD-01282,CUST-00099,PROD-0002,2025-10-05,3,24.99,Credit Card,Delivered
ORD-01283,CUST-00210,PROD-0026,2025-10-05,1,74.99,Debit Card,delivered
ORD-01284,CUST-00491,PROD-0048,2025-10-05,1,9.49,Debit Card,Refunded
ORD-01285,CUST-00072,PROD-0029,2025-10-05,1,13.49,Credit Card,Delivered
ORD-01286,CUST-00006,PROD-0048,2025-10-05,1,9.49,Credit Card,Delivered
ORD-01287,CUST-00302,PROD-0008,2025-10-05,1,94.99,Credit Card,Delivered
ORD-01288,CUST-00486,PROD-0041,2025-10-05,2,12.99,Credit Card,Delivered
ORD-01289,CUST-00293,PROD-0041,2025-10-05,4,12.99,Debit Card,Delivered
ORD-01290,CUST-00174,PROD-0001,2025-10-05,4,59.99,Debit Card,Refunded
ORD-01291,CUST-00436,PROD-0018,2025-10-06,1,79.99,Debit Card,Delivered
ORD-01292,CUST-00083,PROD-0020,2025-10-06,1,89.00,Credit Card,Returned
ORD-01293,CUST-00416,PROD-0001,2025-10-06,1,59.99,PayPal,Delivered
ORD-01294,CUST-00401,PROD-0001,2025-10-07,1,59.99,Debit Card,Delivered
ORD-01295,CUST-00115,PROD-0026,2025-10-07,1,74.99,Credit Card,Delivered
ORD-01296,CUST-00185,PROD-0012,2025-10-07,1,15.99,Debit Card,Cancelled
ORD-01297,CUST-00147,PROD-0015,2025-10-07,1,84.99,Apple Pay,Delivered
ORD-01298,CUST-00227,PROD-0005,2025-10-07,1,129.00,Debit Card,Delivered
ORD-01299,CUST-00356,PROD-0026,2025-10-07,1,74.99,Apple Pay,Cancelled
ORD-01300,CUST-00407,PROD-0048,2025-10-07,1,9.49,Credit Card,Delivered
ORD-01301,CUST-00426,PROD-0027,2025-10-07,1,99.00,Apple Pay,Delivered
ORD-01302,CUST-00154,PROD-0014,2025-10-07,1,179.00,Credit Card,Refunded
ORD-01303,CUST-00349,PROD-0049,2025-10-07,1,29.99,Credit Card,Returned
ORD-01304,CUST-00014,PROD-0046,2025-10-07,2,17.99,Credit Card,Delivered
ORD-01305,CUST-00209,PROD-0041,2025-10-08,1,12.99,Debit Card,Delivered
ORD-01306,CUST-00161,PROD-0048,2025-10-08,1,9.49,PayPal,Returned
ORD-01307,CUST-00344,PROD-0029,2025-10-08,1,13.49,Apple Pay,Delivered
ORD-01308,CUST-00390,PROD-0026,2025-10-08,2,74.99,Debit Card,Delivered
ORD-01309,CUST-00478,PROD-0020,2025-10-09,1,89.00,Apple Pay,Delivered
ORD-01310,CUST-00160,PROD-0023,2025-10-09,1,19.50,PayPal,Refunded
ORD-01311,CUST-00165,PROD-0005,2025-10-09,2,129.00,Debit Card,Delivered
ORD-01312,CUST-00432,PROD-0038,2025-10-09,1,34.99,Debit Card,Delivered
ORD-00018,CUST-00383,PROD-0046,2025-01-05,2,17.99,klarna,Cancelled
ORD-01313,CUST-00300,PROD-0007,2025-10-10,3,89.99,PayPal,Returned
ORD-01314,CUST-00048,PROD-0040,2025-10-10,4,27.50,Debit Card,Delivered
ORD-01315,CUST-00351,PROD-0016,10-10-2025,1,21.99,Debit Card,Returned
ORD-01316,CUST-00296,PROD-0041,2025-10-11,2,12.99,Klarna,Delivered
ORD-01317,CUST-00117,PROD-0021,2025-10-11,1,38.00,Debit Card,Delivered
ORD-01318,CUST-00048,PROD-0018,2025-10-11,1,79.99,PayPal,Cancelled
ORD-01319,CUST-00416,PROD-0041,2025-10-11,4,12.99,Debit Card,Delivered
ORD-01320,CUST-00116,PROD-0042,2025-10-11,3,26.99,PayPal,Delivered
ORD-01321,CUST-00451,PROD-0045,2025-10-11,1,13.99,Credit Card,Delivered
ORD-01322,CUST-00261,PROD-0028,2025-10-11,1,9.99,PayPal,Delivered
ORD-01323,CUST-00111,PROD-0038,2025-10-11,1,34.99,Debit Card,Delivered
ORD-01324,CUST-00461,PROD-0045,2025-10-11,1,13.99,Credit Card,Delivered
ORD-01325,CUST-00412,PROD-0007,2025-10-11,1,89.99,Debit Card,Delivered
ORD-01326,CUST-00477,PROD-0023,2025-10-12,3,19.50,Debit Card,Delivered
ORD-01327,CUST-00335,PROD-0010,2025-10-12,1,22.99,Credit Card,Delivered
ORD-01328,CUST-00218,PROD-0024,2025-10-12,1,19.99,Debit Card,Delivered
ORD-01329,CUST-00285,PROD-0026,2025-10-12,1,74.99,PayPal,Cancelled
ORD-01330,CUST-00005,PROD-0019,2025-10-12,1,24.00,Debit Card,Delivered
ORD-01331,CUST-00317,PROD-0008,2025-10-12,1,94.99,PayPal,Delivered
ORD-01332,CUST-00332,PROD-0046,2025-10-13,1,17.99,Debit Card,Delivered
ORD-01333,CUST-00483,PROD-0026,2025-10-13,1,74.99,PayPal,Delivered
ORD-01334,CUST-00138,PROD-0029,2025-10-13,1,13.49,PayPal,Delivered
ORD-01335,CUST-00395,PROD-0043,2025-10-13,2,34.99,Credit Card,Delivered
ORD-01336,CUST-00070,PROD-0041,2025-10-13,5,12.99,Debit Card,Delivered
ORD-01337,CUST-00142,PROD-0007,2025-10-13,1,89.99,Apple Pay,Delivered
ORD-01338,CUST-00437,PROD-0027,2025-10-14,1,99.00,PayPal,Delivered
ORD-01339,CUST-00425,PROD-0024,14/10/2025,2,19.99,Credit Card,Delivered
ORD-01340,CUST-00363,PROD-0046,2025-10-14,1,17.99,Credit Card,Cancelled
ORD-01341,CUST-00092,PROD-0007,2025-10-14,1,89.99,Credit Card,Delivered
ORD-01342,CUST-00008,PROD-0042,2025-10-14,2,26.99,Debit Card,Delivered
ORD-01343,CUST-00224,PROD-0002,2025-10-14,1,24.99,Credit Card,Delivered
ORD-01344,CUST-00090,PROD-0024,2025-10-14,1,19.99,Credit Card,Delivered
ORD-01345,CUST-00062,PROD-0026,2025-10-14,1,74.99,Debit Card,Delivered
ORD-01346,CUST-00483,PROD-0046,2025-10-14,3,17.99,Debit Card,Cancelled
ORD-01347,CUST-00115,PROD-0073,2025-10-15,3,19.99,Credit Card,Delivered
ORD-01348,CUST-00005,PROD-0014,2025-10-15,3,179.00,Klarna,Delivered
ORD-01349,CUST-00072,PROD-0026,2025-10-15,1,74.99,Credit Card,Delivered
ORD-01350,CUST-00592,PROD-0006,2025-10-15,1,14.99,Credit Card,Delivered
ORD-01351,CUST-00307,PROD-0046,2025-10-16,1,17.99,Debit Card,Refunded
ORD-01352,CUST-00337,PROD-0008,2025-10-16,1,94.99,Credit Card,Delivered
ORD-01353,CUST-00092,PROD-0036,2025-10-16,1,11.50,Apple Pay,Delivered
ORD-01354,CUST-00246,PROD-0045,2025-10-16,1,13.99,Credit Card,Delivered
ORD-01355,CUST-00328,PROD-0029,2025-10-16,1,13.49,Debit Card,Delivered
ORD-01356,CUST-00114,PROD-0039,2025-10-16,1,7.49,PayPal,Delivered
ORD-01357,CUST-00402,PROD-0048,16-10-2025,5,9.49,Debit Card,Delivered
ORD-01358,CUST-00473,PROD-0040,2025-10-16,3,27.50,Debit Card,Delivered
ORD-01359,CUST-00426,PROD-0026,2025-10-16,1,74.99,Debit Card,Refunded
ORD-01360,CUST-00401,PROD-0029,2025-10-16,3,13.49,Gift Card,Delivered
ORD-01361,CUST-00473,PROD-0050,2025-10-16,5,21.00,PayPal,Delivered
ORD-01362,CUST-00083,PROD-0045,17/10/2025,4,13.99,Debit Card,Refunded
ORD-01363,CUST-00004,PROD-0002,2025-10-17,2,24.99,Credit Card,Delivered
ORD-01364,CUST-00013,PROD-0022,2025-10-17,3,12.99,Debit Card,Returned
ORD-01365,CUST-00486,PROD-0041,2025-10-17,1,12.99,Credit Card,Delivered
ORD-01366,CUST-00296,PROD-0009,2025-10-17,3,32.50,Apple Pay,Delivered
ORD-01367,CUST-00090,PROD-0039,2025-10-17,1,7.49,paypal,Delivered
ORD-01368,CUST-00023,PROD-0035,2025-10-17,3,18.99,Credit Card,Delivered
ORD-01369,CUST-00478,PROD-0026,2025-10-17,1,74.99,Debit Card,Delivered
ORD-01370,CUST-00006,PROD-0030,2025-10-17,1,27.99,Gift Card,Delivered
ORD-01371,CUST-00429,PROD-0048,2025-10-17,1,9.49,Credit Card,Delivered
ORD-01372,CUST-00371,PROD-0036,2025-10-18,1,11.50,Credit Card,Delivered
ORD-01373,CUST-00214,PROD-0011,2025-10-18,1,64.00,PayPal,Delivered
ORD-01374,CUST-00199,PROD-0046,2025-10-18,2,17.99,Debit Card,Refunded
ORD-01375,CUST-00184,PROD-0026,2025-10-18,1,74.99,PayPal,Cancelled
ORD-01376,CUST-00036,PROD-0026,2025-10-18,1,74.99,Credit Card,Cancelled
ORD-01377,CUST-00497,PROD-0044,2025-10-18,1,42.00,PayPal,Delivered
ORD-01378,CUST-00038,PROD-0024,2025-10-18,1,19.99,Credit Card,Delivered
ORD-01379,CUST-00451,PROD-0026,2025-10-18,1,74.99,Credit Card,Cancelled
ORD-01380,CUST-00072,PROD-0017,2025-10-19,1,55.00,Klarna,Refunded
ORD-01381,CUST-00443,PROD-0004,2025-10-19,1,44.99,Debit Card,Cancelled
ORD-01382,CUST-00352,PROD-0005,2025-10-19,1,129.00,PayPal,Delivered
ORD-01383,CUST-00184,PROD-0026,2025-10-19,1,74.99,Credit Card,Delivered
ORD-01384,CUST-00012,PROD-0023,2025-10-19,2,19.50,Credit Card,Delivered
ORD-01385,CUST-00021,PROD-0026,2025-10-19,1,74.99,PayPal,Cancelled
ORD-01386,CUST-00161,PROD-0020,2025-10-20,1,89.00,Debit Card,Delivered
ORD-01387,CUST-00361,PROD-0005,2025-10-20,5,129.00,Debit Card,Cancelled
ORD-01388,CUST-00498,PROD-0048,2025-10-20,1,9.49,Debit Card,Cancelled
ORD-01389,CUST-00149,PROD-0040,2025-10-20,3,27.50,Apple Pay,Refunded
ORD-01390,CUST-00209,PROD-0007,2025-10-20,1,89.99,Debit Card,Refunded
ORD-01391,CUST-00072,PROD-0002,2025-10-20,4,24.99,Credit Card,Refunded
ORD-01392,CUST-00141,PROD-0013,2025-10-20,1,18.50,Debit Card,Delivered
ORD-01393,CUST-00209,PROD-0018,2025-10-21,2,79.99,Apple Pay,Delivered
ORD-01394,CUST-00185,PROD-0009,2025-10-21,2,32.50,Debit Card,Delivered
ORD-01395,CUST-00238,PROD-0044,2025-10-21,3,42.00,Credit Card,Returned
ORD-01396,CUST-00259,PROD-0048,2025-10-21,2,9.49,Debit Card,Delivered
ORD-01397,CUST-00423,PROD-0004,2025-10-21,1,44.99,Debit Card,Refunded
ORD-01398,CUST-00396,PROD-0016,2025-10-21,2,21.99,Credit Card,Delivered
ORD-01399,CUST-00205,PROD-0007,2025-10-21,1,89.99,Credit Card,Delivered
ORD-01400,CUST-00209,PROD-0035,2025-10-21,2,18.99,Credit Card,Refunded
ORD-01401,CUST-00472,PROD-0048,2025-10-21,1,9.49,Debit Card,Delivered
ORD-01275,CUST-00270,PROD-0026,2025-10-04,1,74.99,Credit Card,Delivered 
ORD-01402,CUST-00439,PROD-0050,2025-10-21,3,21.00,Credit Card,Delivered
ORD-01403,CUST-00169,PROD-0026,2025-10-21,3,74.99,Credit Card,Cancelled
ORD-01404,CUST-00377,PROD-0046,2025-10-21,1,17.99,Credit Card,Refunded
ORD-01405,CUST-00412,PROD-0009,2025-10-22,1,32.50,Credit Card,Delivered
ORD-01406,CUST-00160,PROD-0046,2025-10-22,3,17.99,Credit Card,Refunded
ORD-01407,CUST-00044,PROD-0004,2025-10-22,1,44.99,Apple Pay,Delivered
ORD-01408,,PROD-0041,2025-10-22,3,12.99,Debit Card,Delivered
ORD-01409,CUST-00126,PROD-0038,2025-10-22,0,34.99,Credit Card,Delivered
ORD-01410,CUST-00138,PROD-0026,2025-10-22,3,74.99,PayPal,Delivered
ORD-01411,CUST-00384,PROD-0049,2025-10-23,1,29.99,Debit Card,Delivered
ORD-01412,CUST-00257,PROD-0018,2025-10-23,3,79.99,Apple Pay,Delivered
ORD-01413,CUST-00395,PROD-0023,2025-10-24,5,19.50,Debit Card,Delivered
ORD-01414,CUST-00315,PROD-0024,2025-10-24,3,19.99,Klarna,Delivered
ORD-01415,CUST-00451,PROD-0048,2025-10-24,4,9.49,Credit Card,Delivered
ORD-01416,CUST-00209,PROD-0042,2025-10-25,2,26.99,Apple Pay,Delivered
ORD-01417,CUST-00157,PROD-0041,2025-10-25,2,12.99,Gift Card,Refunded
ORD-01418,CUST-00135,PROD-0001,2025-10-25,1,59.99,Debit Card,Delivered
ORD-01419,CUST-00326,PROD-0040,2025-10-25,1,27.50,Debit Card,Refunded
ORD-01420,CUST-00383,PROD-0043,2025-10-25,1,34.99,Credit Card,Delivered
ORD-01421,CUST-00464,PROD-0046,25-10-2025,1,17.99,Debit Card,Delivered
ORD-01422,CUST-00404,PROD-0035,2025-10-25,1,18.99,PayPal,Delivered
ORD-01423,CUST-00005,PROD-0005,2025-10-26,1,129.00,Debit Card,Cancelled
ORD-01424,CUST-00019,PROD-0038,2025-10-26,2,34.99,Debit Card,Cancelled
ORD-01425,CUST-00072,PROD-0040,2025-10-26,1,27.50,Credit Card,Delivered
ORD-01426,CUST-00354,PROD-0048,2025-10-26,2,9.49,Debit Card,Refunded
ORD-01427,CUST-00241,PROD-0046,2025-10-26,1,17.99,Credit Card,Delivered
ORD-01428,CUST-00322,PROD-0002,2025-10-26,1,24.99,PayPal,Returned
ORD-01429,CUST-00496,PROD-0040,2025-10-26,3,27.50,Credit Card,Delivered
ORD-01430,CUST-00320,PROD-0048,2025-10-27,1,9.49,Debit Card,Delivered
ORD-01431,CUST-00491,PROD-0018,27-10-2025,1,79.99,Apple Pay,Delivered
ORD-01432,CUST-00215,PROD-0046,27-10-2025,2,17.99,Debit Card,Delivered
ORD-01433,CUST-00361,PROD-0004,2025-10-27,4,44.99,Credit Card,Delivered
ORD-01434,CUST-00259,PROD-0023,2025-10-27,3,19.50,Credit Card,Delivered
ORD-01435,CUST-00062,PROD-0014,2025-10-27,2,179.00,Klarna,Delivered
ORD-01518,CUST-00083,PROD-0001,2025-11-07,2,59.99,Credit Card,Delivered
ORD-01436,CUST-00154,PROD-0040,2025-10-28,3,27.50,Credit Card,Delivered
ORD-01437,CUST-00243,PROD-0045,2025-10-28,2,13.99,Debit Card,Delivered
ORD-01438,CUST-00072,PROD-0035,2025-10-28,1,18.99,Debit Card,Delivered
ORD-01439,CUST-00161,PROD-0014,2025-10-28,2,179.00,Credit Card,Complete
ORD-01440,CUST-00031,PROD-0037,2025-10-28,1,16.99,Apple Pay,Refunded
ORD-01441,CUST-00390,PROD-0043,2025-10-28,1,34.99,Credit Card,Delivered
ORD-01442,CUST-00087,PROD-0041,2025-10-28,1,12.99,Credit Card,Delivered
ORD-01443,,PROD-0040,2025-10-29,1,27.50,Credit Card,Delivered
ORD-01444,CUST-00326,PROD-0043,2025-10-29,3,34.99,Apple Pay,Delivered
ORD-01445,CUST-00005,PROD-0017,2025-10-29,1,55.00,Debit Card,Delivered
ORD-01446,CUST-00414,PROD-0016,2025-10-29,3,21.99,,Delivered
ORD-01447,CUST-00186,PROD-0043,2025-10-29,1,34.99,Credit Card,Delivered
ORD-01448,CUST-00444,PROD-0018,2025-10-29,1,79.99,Debit Card,Delivered
ORD-01449,CUST-00439,PROD-0013,2025-10-29,1,18.50,Credit Card,Returned
ORD-01450,CUST-00278,PROD-0048,2025-10-30,1,9.49,Credit Card,Delivered
ORD-01451,CUST-00477,PROD-0048,2025-10-30,2,9.49,Debit Card,Cancelled
ORD-01452,CUST-00163,PROD-0007,2025-10-30,1,89.99,Credit Card,Delivered
ORD-01453,CUST-00478,PROD-0013,2025-10-30,1,18.50,Credit Card,Delivered
ORD-01454,CUST-00219,PROD-0026,2025-10-31,1,74.99,Klarna,Returned
ORD-01455,CUST-00201,PROD-0011,2025-10-31,2,64.00,PayPal,Delivered
ORD-01456,CUST-00126,PROD-0042,2025-11-01,1,26.99,Credit Card,Cancelled
ORD-01457,CUST-00439,PROD-0025,2025-11-01,3,17.99, Credit Card,Delivered
ORD-01458,CUST-00426,PROD-0046,2025-11-01,1,17.99,Debit Card,Delivered
ORD-01459,CUST-00360,PROD-0049,2025-11-01,3,29.99,Credit Card,Delivered
ORD-01460,CUST-00196,PROD-0032,2025-11-01,1,14.99,Debit Card,Delivered
ORD-01461,CUST-00042,PROD-0026,2025-11-01,2,74.99,Klarna,Delivered
ORD-01462,CUST-00492,PROD-0027,2025-11-01,2,99.00,Gift Card,Delivered
ORD-01463,CUST-00138,PROD-0049,2025-11-01,1,29.99,Debit Card,Delivered 
ORD-01464,CUST-00312,PROD-0017,2025-11-01,2,55.00,Credit Card,Delivered
ORD-01465,CUST-00202,PROD-0023,2025-11-01,1,19.50,Debit Card,Refunded
ORD-01466,CUST-00074,PROD-0014,2025-11-01,1,179.00,Apple Pay,Cancelled
ORD-01467,CUST-00409,PROD-0045,01-11-2025,1,13.99,Debit Card,Returned
ORD-01468,CUST-00425,PROD-0008,2025-11-02,1,94.99,Debit Card,Delivered
ORD-01469,CUST-00111,PROD-0032,2025-11-02,1,14.99,Debit Card,Cancelled
ORD-01470,CUST-00241,PROD-0009,2025-11-02,3,32.50,PayPal,Delivered
ORD-01471,CUST-00195,PROD-0048,2025-11-02,1,9.49,Credit Card,Delivered
ORD-01472,CUST-00262,PROD-0007,2025-11-02,1,89.99,Credit Card,Delivered
ORD-01473,CUST-00482,PROD-0021,2025-11-03,2,38.00,Credit Card,Delivered
ORD-01474,CUST-00439,PROD-0020,2025-11-03,1,89.00,PayPal,Delivered
ORD-01475,CUST-00067,PROD-0008,2025-11-03,1,94.99,Credit Card,Delivered
ORD-01476,CUST-00149,PROD-0023,2025-11-03,3,19.50,Credit Card,Delivered
ORD-01477,CUST-00354,PROD-0022,2025-11-03,3,12.99,Debit Card,Delivered
ORD-01478,CUST-00300,PROD-0035,2025-11-03,1,18.99,Credit Card,Delivered
ORD-01479,CUST-00338,PROD-0006,2025-11-03,1,14.99,PayPal,Delivered
ORD-01480,CUST-00395,PROD-0048,2025-11-03,1,9.49,Credit Card,Delivered
ORD-01481,CUST-00351,PROD-0016,2025-11-03,2,21.99,PayPal,Delivered
ORD-01482,CUST-00115,PROD-0041,2025-11-03,1,12.99,PayPal,Delivered
ORD-01483,CUST-00257,PROD-0044,2025-11-03,1,42.00,PayPal,Delivered
ORD-01484,CUST-00472,PROD-0048,2025-11-03,1,9.49,Debit Card,Delivered
ORD-01485,CUST-00074,PROD-0043,2025-11-03,2,34.99,Debit Card,Delivered
ORD-01486,CUST-00440,PROD-0046,2025-11-04,1,17.99,PayPal,DELIVERED
ORD-01487,CUST-00434,PROD-0013,2025-11-04,2,18.50,Apple Pay,Delivered
ORD-01488,CUST-00014,PROD-0045,2025-11-04,3,13.99,Debit Card,Delivered
ORD-01489,CUST-00265,PROD-0017,2025-11-04,2,55.00,PayPal,Delivered
ORD-01490,CUST-00287,PROD-0022,2025-11-04,2,12.99,Credit Card,Delivered
ORD-01491,CUST-00460,PROD-0046,2025-11-04,3,17.99,Debit Card,Delivered
ORD-01492,CUST-00386,PROD-0024,2025-11-04,1,19.99,Debit Card,Delivered
ORD-01493,CUST-00295,PROD-0001,2025-11-04,4,59.99,PayPal,Delivered
ORD-01494,CUST-00122,PROD-0017,2025-11-04,5,55.00,Credit Card,Delivered
ORD-01495,CUST-00007,PROD-0008,2025-11-04,1,94.99,Credit Card,Delivered
ORD-01496,CUST-00224,PROD-0021,2025-11-05,3,38.00,PayPal,Delivered
ORD-01497,CUST-00428,PROD-0014,2025-11-05,1,179.00,PayPal,Delivered
ORD-01498,CUST-00487,PROD-0017,2025-11-05,2,55.00,Debit Card,Delivered
ORD-01499,CUST-00020,PROD-0023,2025-11-05,1,19.50,CREDIT CARD,Delivered
ORD-01500,CUST-00417,PROD-0041,2025-11-05,1,12.99,PayPal,Delivered
ORD-01501,CUST-00106,PROD-0001,2025-11-05,2,59.99,PayPal,Delivered
ORD-01502,CUST-00144,PROD-0002,2025-11-05,2,24.99,Credit Card,Delivered
ORD-01503,CUST-00216,PROD-0048,2025-11-05,2,9.49,Debit Card,Delivered
ORD-01504,CUST-00048,PROD-0002,2025-11-05,3,24.99,Credit Card,Delivered
ORD-01505,CUST-00403,PROD-0023,2025-11-05,1,19.50,Debit Card,Delivered
ORD-01506,CUST-00377,PROD-0014,2025-11-05,1,179.00,Debit Card,Delivered
ORD-01507,CUST-00097,PROD-0026,2025-11-05,1,74.99,Debit Card,Delivered
ORD-01508,CUST-00121,PROD-0043,2025-11-06,4,34.99,PayPal,Delivered
ORD-01509,CUST-00395,PROD-0035,2025-11-06,5,18.99,Gift Card,Delivered
ORD-01510,CUST-00050,PROD-0034,2025-11-06,1,29.99,Debit Card,Delivered
ORD-01511,CUST-00102,PROD-0049,2025-11-06,1,29.99,Credit Card,Delivered 
ORD-01512,CUST-00317,PROD-0041,2025-11-06,2,12.99,Debit Card,Delivered
ORD-01513,CUST-00224,PROD-0041,2025-11-06,3,12.99,Debit Card,Delivered
ORD-01514,CUST-00069,PROD-0044,2025-11-06,2,42.00,Credit Card,Delivered
ORD-01515,CUST-00432,PROD-0050,2025-11-06,1,21.00,Credit Card,Delivered
ORD-01516,CUST-00227,PROD-0017,2025-11-06,2,55.00,Apple Pay,Delivered
ORD-01517,CUST-00162,PROD-0048,2025-11-06,2,9.49,Apple Pay,Delivered
ORD-01518,CUST-00083,PROD-0001,2025-11-07,2,59.99,Credit Card,Delivered
ORD-01519,CUST-00041,PROD-0007,2025-11-07,1,89.99,Apple Pay,Delivered
ORD-01520,CUST-00467,PROD-0041,2025-11-07,1,12.99,Credit Card,Refunded
ORD-01521,CUST-00111,PROD-0045,2025-11-07,1,13.99,Apple Pay,Delivered
ORD-01522,CUST-00389,PROD-0038,2025-11-07,1,34.99,Credit Card,Delivered
ORD-01523,CUST-00349,PROD-0035,07-11-2025,1,18.99,Debit Card,Delivered
ORD-01524,CUST-00247,PROD-0022,2025-11-07,1,12.99,Debit Card,Delivered
ORD-01525,CUST-00250,PROD-0004,2025-11-07,1,44.99,Credit Card,Delivered
ORD-01526,CUST-00332,PROD-0012,2025-11-07,1,15.99,PayPal,Delivered
ORD-01527,CUST-00386,PROD-0034,2025-11-07,1,29.99,Credit Card,Delivered
ORD-01528,CUST-00296,PROD-0038,2025-11-07,1,34.99,Debit Card,Delivered
ORD-01529,CUST-00472,PROD-0046,2025-11-07,1,17.99,Debit Card,Delivered
ORD-01530,CUST-00012,PROD-0026,08/11/2025,2,74.99,Credit Card,Delivered
